SiteID,ChooseMe,SiteCode,SiteName,TribTo,RFPID,MouthLat,MouthLon,SiteLat,SiteLon,ParkLat,ParkLon,County,NearTown,TownCardinal,HUC12Watershed,NearRoadCross,AccessContactName,AccessContactPhone,AccessContactEmail,AccessParking,LocationNotes,YearResto,ExpFunction
149,FALSE,Tuscarora.Penns,Tuscarora.Creek,Penns Creek,,40.872287,-77.004,40.84359,-76.9949,,,,,,,,,,,,Linda Holler Property  Globe Hill Road,,
150,FALSE,UnTMolassesGaptrail.Panther,Unnamed.Trib..Molasses.Gap.trail.,Panther Run,,,,40.96585,-77.1758,,,,,,,,,,,,Upstream of Slide Hollow,,
151,FALSE,Warburton.Hoagland,Warburton.Hollow,Hoagland Branch,,41.48121,-76.695471,41.4822,-76.69548,,,,,,,,,,,,,,
152,FALSE,WestWallis.Wallis,West.Branch.Wallis.Run,Wallis Run,,41.43573,-76.86051,41.44487,-76.87339,,,,,,,,,,,,Big ass water fall off of kelly road on Larry Plants property,,
153,FALSE,Wetzel.Middle,Wetzel.Run,Middle Creek,,40.760358,-77.160263,40.75228,-77.15458,,,,,,,,,,,,Brent Bobbs Property on Quarryville road,,
154,FALSE,Winfield.WestSusquehannaRiver,Winfield.Creek,West Branch Susquehanna River,,40.912082,-76.850917,40.91314,-76.85189,,,,,,,,,,,,Fairgrounds on  route 15,,
155,FALSE,Sherman.UpperLoyasock,Sherman.Run,Upper Loyasock,,,,41.45208,-76.3519,,,Sullivan,Lopez,E,020502060302 - Glass Creek - Loyalsock Creek,Seaman Rd/Main St,SW house - Bill - knock on door,,,in grass near stream on Bill's property,"Site is more upstream of historic site (""Loyalsock"" project) about 10-15m",,
156,FALSE,Bear.PleasantStream,Bear.Run,Pleasant Stream,,41.50861,-76.81111,41.50864,-76.8111,,,,,,,,,,,,Above Culvert on Pleasant Stream Road,,
157,FALSE,BlackGap.WhiteDeer,Black.Gap.Run,White Deer Creek,,41.01202,-77.2127,41.01171,-77.21286,,,,,,,,,,,,,,
158,FALSE,BlackHole.WestSusquehannaRiver,Black.Hole.Creek,West Branch Susquehanna River,,41.155163,-76.886185,41.17641,-76.87713,,,,,,,,,,,,At bend in Black Hole Creek  near Subway,,
159,FALSE,Bovier.PleasantStream,Bovier.Run,Pleasant Stream,,41.49565,-76.84422,41.4985,-76.84061,,,,,,,,,,,,50 m upstream of mouth  Dry at mouth,,
160,FALSE,Buck.Rock,Buck.Run,Rock Run,,41.51858,-76.91225,41.51858,-76.91225,,,,,,,,,,,,At mouth,,
161,FALSE,Butternut.PleasantStream,Butternut.Run,Pleasant Stream,,41.491943,-76.868057,41.49199,-76.86333,,,,,,,,,,,,Mouth to Pleasant Stream,,
162,FALSE,Delaware.WestSusquehannaRiver,Delaware.Run,West Branch Susquehanna River,,41.093411,-76.881195,41.11248,-76.8819,,,,,,,,,,,,River Road,,
163,FALSE,Dry.Plunketts,Dry.Run,Plunketts Creek,,41.400824,-76.79861,41.40079,-76.79824,,,,,,,,,,,,Above Proctor road bridge,,
164,FALSE,Dry.WestSusquehannaRiver,Dry.Run,West Branch Susquehanna River,,41.092172,-76.879198,41.09824,-76.87497,,,,,,,,,,,,on True Blue Road,,
165,FALSE,FrederickGap.WhiteDeer,Frederick.Gap.Run,White Deer Creek,,41.00656,-77.24742,41.00656,-77.24742,,,,,,,,,,,,At mouth,,
166,FALSE,FryingPanGap.WhiteDeer,Frying.Pan.Gap.Run,White Deer Creek,,41.02134,-77.15697,41.0215,-77.1589,,,,,,,,,,,,Mouth to WDC,,
167,FALSE,Hoghouse.NorthPleasantStream,Hoghouse.Run,North Pleasant Stream,,41.508043,-76.82076,41.50998,-76.820247,,,,,,,,,,,,Above culvert on Maston Road,,
168,FALSE,Hound.Rock,Hound.Run,Rock Run,,41.53309,-76.89374,41.53357,-76.89409,,,,,,,,,,,,At bridge on Rock Run Road,,
169,FALSE,KurtzGap.SandSpring,Kurtz.Gap.Run,Sand Spring Run,,41.04712,-77.1073,41.04713,-77.10728,,,,,,,,,,,,At mouth,,
170,FALSE,Limestone.WestSusquehannaRiver,Limestone.Run,West Branch Susquehanna River,,41.017633,-76.857235,41.01752,-76.83706,,,,,,,,,,,,Elementary School in Milton,,
171,FALSE,LittleWeikert.Weikert,Little.Weikert.Run,Weikert Run,,40.826942,-77.352219,40.82693,-77.35223,,,,,,,,,,,,At mouth,,
172,FALSE,Miners.Rock,Miner.s.Run,Rock Run,,41.51503,-76.91631,41.51594,-76.91656,,,,,,,,,,,,At bridge on rock Run Road,,
173,FALSE,Muddy.WestSusquehannaRiver,Muddy.Run,West Branch Susquehanna River,,41.050269,-76.853228,41.03859,-76.84097,,,,,,,,,,,,Rt 147 underpass,,
174,FALSE,NorthPleasantStream.PleasantStream,North.Pleasant.Stream,Pleasant Stream,,41.507221,-76.8202274,41.50848,-76.82019,,,,,,,,,,,,200m upstream of mouth,,
175,FALSE,Pigeon.PleasantStream,Pigeon.Run,Pleasant Stream,,41.497501,-76.83139,41.49713,-76.831102,,,,,,,,,,,,50 m upstream of mouth  Dry at mouth,,
176,FALSE,Rock.Swift,Rock.Run,Swift Run,,40.816944,-77.417221,40.81685,-77.41697,,,,,,,,,,,,At mouth,,
177,FALSE,RockSpring.PleasantStream,Rock.Spring.Run,Pleasant Stream,,41.491943,-76.857224,41.49239,-76.85296,,,,,,,,,,,,At mouth to Pleasant Stream  the stream blew out a railroad grade and it in different mouth location,,
178,FALSE,Short.PleasantStream,Short.Run,Pleasant Stream,,41.49212,-76.86062,41.49372,-76.8589,,,,,,,,,,,,100 m upstream of mouth,,
179,FALSE,SixthBottom.PleasantStream,Sixth.Bottom.Hollow,Pleasant Stream,,41.9778,-76.892776,41.49689,-76.89216,,,,,,,,,,,,Below the bridge on pleasant Stream Road,,
180,FALSE,Spring.WestSusquehannaRiver,Spring.Run,West Branch Susquehanna River,,41.088245,-76.874615,41.09225,-76.85933,,,,,,,,,,,,Above road crossing on 8th street Drive,,
181,FALSE,Stony.Laurel,Stony.Run,Laurel Run,,40.894564,-77.202908,40.92241,-77.22525,,,,,,,,,,,,Above Reservior,,
182,FALSE,Tunis.WhiteDeer,Tunis.Run,White Deer Creek,,41.00385,-77.25935,41.00384,-77.25934,,,,,,,,,,,,10m above mouth,,
183,FALSE,Turkey.WestSusquehannaRiver,Turkey.Run,West Branch Susquehanna River,,41.182392,-76.819009,41.19546,-76.82606,,,,,,,,,,,,Nursery on State Home Road,,
184,FALSE,UnT18983t.Spruce,Un.named.Tributary.18983.to.Spruce.Run,Spruce Run,,41.02655,-76.98237,41.0311,-77.01,,,,,,,,,,,,Off Spruce Run Road,,
185,FALSE,UnT18984t.Spruce,Un.named.Tributary.18984.to.Spruce.Run,Spruce Run,,41.03036,-77.01539,41.03035,-77.01538,,,,,,,,,,,,At mouth,,
186,FALSE,UnT18985t.Spruce,Un.named.Tributary.18985.to.Spruce.Run,Spruce Run,,41.03079,-77.01724,41.03071,-77.01722,,,,,,,,,,,,Above wetland and confluence of 18984,,
187,FALSE,UnT18986t.Spruce,Un.named.Tributary.18986.to.Spruce.Run,Spruce Run,,41.03113,-77.02193,41.03128,-77.02191,,,,,,,,,,,,At mouth,,
188,FALSE,UnT18987t.Spruce,Un.named.Tributary.18987.to.Spruce.Run..Running.Gap.Run.,Spruce Run,,41.02479,-77.05643,41.02479,-77.05643,,,,,,,,,,,,At mouth,,
189,FALSE,UnT18988o.Spruce,Un.named.Tributary.18988.of.Spruce.Run.,Spruce Run,,41.03426,-77.06194,41.03426,-77.06194,,,,,,,,,,,,At mouth,,
190,FALSE,UnT18989t.Spruce,Un.named.Tributary.18989.to.Spruce.Run,Spruce Run,,41.02213,-77.07937,41.02213,-77.07937,,,,,,,,,,,,At mouth,,
191,FALSE,UnT18990t.Spruce,Un.named.Tributary.18990.to.Spruce.Run,Spruce Run,,41.02013,-77.09033,41.02013,-77.09033,,,,,,,,,,,,At mouth,,
192,FALSE,UnT18991t.Spruce,Un.named.Tributary.18991.to.Spruce.Run,Spruce Run,,41.01873,-77.10476,41.01859,-77.10477,,,,,,,,,,,,At mouth,,
193,FALSE,UnT189925.Spruce,Un.named.Tributary.18992.5.to.Spruce.Run,Spruce Run,,41.01521,-77.11621,41.01521,-77.11621,,,,,,,,,,,,At mouth to Spruce,,
194,FALSE,UnT18992t.Spruce,Un.named.Tributary.18992.to.Spruce.Run,Spruce Run,,41.01594,-77.11532,41.01594,-77.11541,,,,,,,,,,,,At mouth,,
195,FALSE,UnT18993t.Spruce,Un.named.Tributary.18993.to.Spruce.Run,Spruce Run,,41.01077,-77.1164,41.01077,-77.11634,,,,,,,,,,,,At mouth,,
196,FALSE,UnT19010t.Rapid,Un.named.Tributary.19010.to.Rapid.Run,Rapid Run,,40.98826,-77.08485,40.99299,-77.08474,,,,,,,,,,,,Sand Mountain Road,,
197,FALSE,UnT19011t.Rapid,Un.named.Tributary.19011.to.Rapid.Run,Rapid Run,,41.00168,-77.08571,41.00168,-77.08571,,,,,,,,,,,,At mouth,,
198,FALSE,UnT19012t.Rapid,Un.named.Tributary.19012.to.Rapid.Run,Rapid Run,,40.98704,-77.10498,40.98704,-77.10491,,,,,,,,,,,,At the mouth,,
199,FALSE,UnT19013t.Rapid,Un.named.Tributary.19013.to.Rapid.Run,Rapid Run,,40.98729,-77.11171,40.98761,-77.11353,,,,,,,,,,,,At cabin on Buffalo Road,,
200,FALSE,UnT19014t.Rapid,Un.named.Tributary.19014.to.Rapid.Run,Rapid Run,,40.98751,-77.12561,40.98753,-77.12562,,,,,,,,,,,,40m above mouth,,
201,FALSE,UnT19015t.Rapid,Un.named.Tributary.19015.to.Rapid.Run,Rapid Run,,40.98547,-77.14335,40.98545,-77.14333,,,,,,,,,,,,10m up from mouth. Underground for 1st 10m and a 35m segment of water  then underground again,,
202,FALSE,UnT19017t.Rapid,Un.named.Tributary.19017.to.Rapid.Run,Rapid Run,,40.98084,-77.18434,40.98082,-77.18432,,,,,,,,,,,,25m up from mouth,,
203,FALSE,UnT19018t.Rapid,Un.named.Tributary.19018.to.Rapid.Run,Rapid Run,,40.98705,-77.18804,40.98706,-77.18805,,,,,,,,,,,,At mouth,,
204,FALSE,UnT19020t.Halfway,Un.named.Tributary.19020.to.Halfway.Run,Halfway Run,,40.9948,-77.18043,40.99481,-77.18042,,,,,,,,,,,,20m up from mouth,,
205,FALSE,UnT19021t.Rapid,Un.named.Tributary.19021.to.Rapid.Run,Rapid Run,,40.98627,-77.21871,40.98622,-77.21879,,,,,,,,,,,,25m from mouth,,
206,FALSE,UnT19023t.Yankee,Un.named.Tributary.19023.to.Yankee.Run,Yankee Run,,40.99054,-77.22734,40.99062,-77.22746,,,,,,,,,,,,At mouth,,
207,FALSE,UnT19193t.WhiteDeer,Un.named.Tributary.19193.to.White.Deer.Creek,White Deer Creek,,41.07262,-77.00003,41.07232,-77,,,,,,,,,,,,At mouth,,
208,FALSE,UnT19194t.WhiteDeer,Un.named.Tributary.19194.to.White.Deer.Creek,White Deer Creek,,41.07274,-77.00113,41.07272,-77.00116,,,,,,,,,,,,At mouth,,
209,FALSE,UnT19195t.WhiteDeer,Un.named.Tributary.19195.to.White.Deer.Creek,White Deer Creek,,41.07264,-77.00764,41.07264,-77.00764,,,,,,,,,,,,At mouth,,
210,FALSE,UnT19196t.WhiteDeer,Un.named.Tributary.19196.to.White.Deer.Creek,White Deer Creek,,41.07232,-77.0101,41.07232,-77.01011,,,,,,,,,,,,At mouth,,
211,FALSE,UnT19197t.WhiteDeer,Un.named.Tributary.19197.to.White.Deer.Creek,White Deer Creek,,41.07206,-77.01505,41.07205,-77.01504,,,,,,,,,,,,At mouth,,
212,FALSE,UnT19198t.WhiteDeer,Un.named.Tributary.19198.to.White.Deer.Creek,White Deer Creek,,41.0716,-77.01592,41.07171,-77.01594,,,,,,,,,,,,At mouth,,
213,FALSE,UnT19199t.WhiteDeer,Un.named.Tributary.19199.to.White.Deer.Creek,White Deer Creek,,41.07109,-77.02145,41.07109,-77.02145,,,,,,,,,,,,At mouth,,
214,FALSE,UnT19200t.WhiteDeer,Un.named.Tributary.19200.to.White.Deer.Creek,White Deer Creek,,41.07275,-77.03036,41.07275,-77.03036,,,,,,,,,,,,At mouth,,
215,FALSE,UnT19203t.WhiteDeer,Un.named.Tributary.19203.to.White.Deer.Creek..Lyman.Gap.,White Deer Creek,,41.06572,-77.04522,41.06571,-77.04524,,,,,,,,,,,,At mouth,,
216,FALSE,UnT19209t.Mile,Un.named.Tributary.19209.to.Mile.Run,Mile Run,,41.07627,-77.07166,41.07623,-77.07166,,,,,,,,,,,,At mouth,,
217,FALSE,UnT19210t.Mile,Un.named.Tributary.19210.to.Mile.Run,Mile Run,,41.07721,-77.07411,41.07721,-77.07411,,,,,,,,,,,,At mouth,,
218,FALSE,UnT19211t.WhiteDeer,Un.named.Tributary.19211.to.White.Deer.Creek,White Deer Creek,,41.06044,-77.07486,41.06071,-77.0751,,,,,,,,,,,,At mouth,,
219,FALSE,UnT19213t.SandSpring,Un.named.Tributary.19213.to.Sand.Spring.Run,Sand Spring Run,,41.056,-77.08304,41.056,-77.08304,,,,,,,,,,,,At mouth,,
220,FALSE,UnT19214t.SandSpring,Un.named.Tributary.19214.to.Sand.Spring.Run,Sand Spring Run,,41.05125,-77.0918,41.05125,-77.0918,,,,,,,,,,,,At mouth,,
221,FALSE,UnT19219t.WhiteDeer,Un.named.Tributary.19219.to.White.Deer.Creek,White Deer Creek,,41.03498,-77.09896,41.03536,-77.0989,,,,,,,,,,,,At mouth,,
222,FALSE,UnT19220t.WhiteDeer,Un.named.Tributary.19220.to.White.Deer.Creek,White Deer Creek,,41.03135,-77.11032,41.03134,-77.11031,,,,,,,,,,,,At mouth,,
223,FALSE,UnT19221t.WhiteDeer,Un.named.Tributary.19221.to.White.Deer.Creek,White Deer Creek,,41.03112,-77.11083,41.03145,-77.10992,,,,,,,,,,,,At mouth,,
224,FALSE,UnT19222t.WhiteDeer,Un.named.Tributary.19222.to.White.Deer.Creek,White Deer Creek,,41.02789,-77.12588,41.02789,-77.12588,,,,,,,,,,,,At mouth,,
225,FALSE,UnT19223t.WhiteDeer,Un.named.Tributary.19223.to.White.Deer.Creek,White Deer Creek,,41.02806,-77.1276,41.02805,-77.12759,,,,,,,,,,,,At mouth,,
226,FALSE,UnT19225t.WhiteDeer,Un.named.Tributary.19225.to.White.Deer.Creek,White Deer Creek,,41.01999,-77.16323,41.01999,-77.16323,,,,,,,,,,,,Mouth. Stream flows underground in many areas,,
227,FALSE,UnT19226t.WhiteDeer,Un.named.Tributary.19226.to.White.Deer.Creek,White Deer Creek,,41.01828,-77.17165,41.01963,-77.17205,,,,,,,,,,,,100m below culvert on White Deer Creek Road,,
228,FALSE,UnT19227t.WhiteDeer,Un.named.Tributary.19227.to.White.Deer.Creek,White Deer Creek,,41.01767,-77.17901,41.01767,-77.17901,,,,,,,,,,,,At mouth,,
229,FALSE,UnT19228t.WhiteDeer,Un.named.Tributary.19228.to.White.Deer.Creek,White Deer Creek,,41.01701,-77.18026,41.01701,-77.18026,,,,,,,,,,,,At mouth,,
230,FALSE,UnT19230t.BlackGap,Un.named.Tributary.19230.to.Black.Gap.Run,Black Gap Run,,41.00542,-77.21199,41.00541,-77.21198,,,,,,,,,,,,At mouth,,
231,FALSE,UnT19233t.Tunis,Un.named.Tributary.19233.to.Tunis.Run,Tunis Run,,40.99684,-77.26177,40.99682,-77.261847,,,,,,,,,,,,At mouth,,
232,FALSE,UnT19234t.Tunis,Un.named.Tributary.19234.to.Tunis.Run,Tunis Run,,40.99056,-77.26371,40.99051,-77.2637,,,,,,,,,,,,At mouth,,
233,FALSE,UnT19691t.RockMuncy,Un.named.Tributary.19691.to.Rock.Run..Muncy.,Rock Run (Muncy),,41.38962,-76.64077,41.38962,-76.64077,,,,,,,,,,,,Mouth to Rock Run,,
234,FALSE,UnT19928t.EastWallis,Un.named.Tributary.19928.to.East.Branch.Wallis.Run,East Branch Wallis Run,,41.4609,-76.84028,41.46681,-76.83603,,,,,,,,,,,,Off Old Cascade Road Jeep Trail,,
235,FALSE,UnT19929o.EastWallis,Un.named.Tributary.19929.of.East.Branch.Wallis.Run,East Branch Wallis Run,,41.46244,-76.84058,41.46594,-76.84293,,,,,,,,,,,,Off Old Cascade Road Jeep Trail,,
236,FALSE,UnT19930t.EastWallis,Un.named.Tributary.19930.to.East.Branch.Wallis.Run,East Branch Wallis Run,,41.46483,-76.83481,41.4673,-76.83335,,,,,,,,,,,,Off Old Cascade Road Jeep Trail,,
237,FALSE,UnT19942t.LittleBear,Un.named.Tributary.19942.to.Little.Bear.Creek,Little Bear Creek,,41.35328,-76.84227,41.35242,-76.84198,,,,,,,,,,,,1st 75 m from mouth are dry. Started above that.,,
238,FALSE,UnT19943t.LittleBear,Un.named.Tributary.19943.to.Little.Bear.Creek,Little Bear Creek,,41.35154,-76.84204,41.35153,-76.84207,,,,,,,,,,,,At mouth,,
239,FALSE,UnT19952t.Loyalsock,Un.named.Tributary.19952.to.Loyalsock.Creek,Loyalsock Creek,,41.37871,-76.82663,41.37941,-76.82607,,,,,,,,,,,,Mouth. Stream has been diverted for N.C. Game Farm,,
240,FALSE,UnT19953o.Loyalsock,Un.named.Tributary.19953.of.Loyalsock.Creek,Loyalsock Creek,,41.38065,-76.82313,41.38065,-76.82314,,,,,,,,,,,,Mouth.,,
241,FALSE,UnT19954o.Loyalsock,Un.named.Tributary.19954.of.Loyalsock.Creek,Loyalsock Creek,,41.38316,-76.81636,41.38316,-76.81636,,,,,,,,,,,,Mouth. Stream has been diverted for N.C. Game Farm,,
242,FALSE,UnT19955o.Loyalsock,Un.named.Tributary.19955.of.Loyalsock.Creek,Loyalsock Creek,,41.38604,-76.82036,41.38604,-76.82036,,,,,,,,,,,,At mouth,,
243,FALSE,UnT19956o.Loyalsock,Un.named.Tributary.19956.of.Loyalsock.Creek,Loyalsock Creek,,41.38765,-76.81135,41.38765,-76.81135,,,,,,,,,,,,At mouth,,
244,FALSE,UnT19964t.Bear,Un.named.Tributary.19964.to.Bear.Creek,Bear Creek,,41.37934,-76.75224,41.37931,-76.75224,,,,,,,,,,,,Mouth to Bear Creek,,
245,FALSE,UnT19965t.Bear,Un.named.Tributary.19965.to.Bear.Creek,Bear Creek,,41.37255,-76.74461,41.37253,-76.74432,,,,,,,,,,,,Mouth to Bear Creek,,
246,FALSE,UnT199675.Hessler,Un.named.Tributary.19967.5.to.Hessler.Branch,Hessler Branch,,,,41.36317,-76.74401,,,,,,,,,,,,Mouth to Hessler Branch,,
247,FALSE,UnT19967t.Hessler,Un.named.Tributary.19967.to.Hessler.Branch,Hessler Branch,,41.36368,-76.7433,41.36366,-76.74328,,,,,,,,,,,,10m from mouth to Hessler Branch,,
248,FALSE,UnT19968t.Hessler,Un.named.Tributary.19968.to.Hessler.Branch,Hessler Branch,,41.36211,-76.74555,41.36211,-76.74555,,,,,,,,,,,,Mouth to Hessler Branch,,
249,FALSE,UnT19972t.SouthForkBear,Un.named.Tributary.19972.to.South.Fork.Bear.Creek,South Fork Bear Creek,,41.3585,-76.72551,41.35876,-76.72623,,,,,,,,,,,,Mouth to South Fork Bear Creek,,
250,FALSE,UnT19973t.SouthForkBear,Un.named.Tributary.19973.to.South.Fork.Bear.Creek,South Fork Bear Creek,,41.35737,-76.72348,41.35738,-76.72286,,,,,,,,,,,,Mouth to South Fork Bear Creek,,
251,FALSE,UnT19975t.Bear,Un.named.Tributary.19975.to.Bear.Creek,Bear Creek,,41.37207,-76.73011,41.37321,-76.72861,,,,,,,,,,,,Mouth to Bear Creek,,
252,FALSE,UnT19976t.Bear,Un.named.Tributary.19976.to.Bear.Creek,Bear Creek,,41.37262,-76.72312,41.37261,-76.7231,,,,,,,,,,,,Mouth to Bear Creek,,
253,FALSE,UnT19977t.Bear,Un.named.Tributary.19977.to.Bear.Creek,Bear Creek,,41.37257,-76.72221,41.37257,-76.72227,,,,,,,,,,,,Mouth to Bear Creek,,
254,FALSE,UnT19978t.Bear,Un.named.Tributary.19978.to.Bear.Creek,Bear Creek,,41.37317,-76.71693,41.37315,-76.71695,,,,,,,,,,,,Mouth to Bear Creek,,
255,FALSE,UnT19979t.Bear,Un.named.Tributary.19979.to.Bear.Creek,Bear Creek,,41.37279,-76.71614,41.37269,-76.71593,,,,,,,,,,,,Mouth to Bear Creek,,
256,FALSE,UnT19985t.Plunketts,Un.named.Tributary.19985.to.Plunketts.Creek,Plunketts Creek,,41.40572,-76.80112,41.40562,-76.80074,,,,,,,,,,,,At mouth,,
257,FALSE,UnT19989t.King,Un.named.Tributary.19989.to.King.Run.,King Run,,41.42076,-76.80875,41.42168,-76.80845,,,,,,,,,,,,Serene View Bed & Breakfast,,
258,FALSE,UnT19999t.Wolf,Un.named.Tributary.19999.to.Wolf.Run,Wolf Run,,41.44458,-76.80154,41.44764,-76.80096,,,,,,,,,,,,At mouth,,
259,FALSE,UnT20008t.Loyalsock,Un.named.Tributary.20008.to.Loyalsock.Creek,Loyalsock Creek,,41.39359,-76.78107,41.39424,-76.78135,,,,,,,,,,,,At mouth,,
260,FALSE,UnT20009o.Loyalsock,Un.named.Tributary.20009.of.Loyalsock.Creek,Loyalsock Creek,,41.39917,-76.7795,41.39916,-76.77946,,,,,,,,,,,,At mouth,,
261,FALSE,UnT20010t.Loyalsock,Un.named.Tributary.20010.to.Loyalsock.Creek,Loyalsock Creek,,41.39085,-76.76828,41.39135,-76.76778,,,,,,,,,,,,At mouth,,
262,FALSE,UnT20017o.Kettle,Un.named.Tributary.20017.of.Kettle.Creek,Kettle Creek,,41.41415,-76.66441,41.41414,-76.66442,,,,,,,,,,,,At mouth,,
263,FALSE,UnT20018t.Kettle,Un.named.Tributary.20018.to.Kettle.Creek,Kettle Creek,,41.4114,-76.65617,41.41142,-76.65619,,,,,,,,,,,,At mouth.,,
264,FALSE,UnT20028t.Brunnerdale,Un.named.Tributary.20028.to.Brunnerdale.Run,Brunnerdale Run,,41.38812,-76.66047,41.38766,-76.65979,,,,,,,,,,,,At mouth to Brunnerdale,,
265,FALSE,UnT20031t.Ogdonia,Un.named.Tributary.20031.to.Ogdonia.Creek,Ogdonia Creek,,41.36717,-76.66223,41.36713,-76.6623,,,,,,,,,,,,At mouth,,
266,FALSE,UnT20036t.DryLowerLoyalsock,Un.named.Tributary.20036.to.Dry.Run,Dry Run (Lower Loyalsock),,41.42586,-76.68564,41.4263,-76.68572,,,,,,,,,,,,Below culvert on Dry Run Road,,
267,FALSE,UnT20037t.DryLowerLoyalsock,Un.named.Tributary.20037.to.Dry.Run,Dry Run (Lower Loyalsock),,41.42708,-76.68211,41.42715,-76.68137,,,,,,,,,,,,40m up from mouth. Dry at mouth.,,
268,FALSE,UnT20040t.DryLowerLoyalsock,Un.named.Tributary.20040.to.Dry.Run,Dry Run (Lower Loyalsock),,41.43026,-76.66966,41.43026,-76.6696,,,,,,,,,,,,At mouth.,,
269,FALSE,UnT20041o.Dry,Un.named.Tributary.20041.of.Dry.Run,Dry Run,,41.42819,-76.65167,41.42871,-76.65239,,,,,,,,,,,,At mouth,,
270,FALSE,UnT20042t.DryLowerLoyalsock,Un.named.Tributary.20042.to.Dry.Run,Dry Run (Lower Loyalsock),,41.43786,-76.65803,41.43766,-76.65803,,,,,,,,,,,,At mouth.,,
271,FALSE,UnT20055t.EastMill,Un.named.Tributary.20055.to.East.Branch.Mill.Creek,East Branch Mill Creek,,41.50289,-76.76272,41.50439,-76.76272,,,,,,,,,,,,Off Camels Road,,
272,FALSE,UnT20083t.Hoagland,Un.named.Tributary.20083.to.Hoagland.Branch,Hoagland Branch,,41.54675,-76.7418,41.55091,-76.74001,,,,,,,,,,,,Off picnic Road in Shunk,,
273,FALSE,UnT20087t.Elk,Un.named.Tributary.20087.to.Elk.Creek,Elk Creek,,41.49178,-76.69033,41.49194,-76.69016,,,,,,,,,,,,At mouth,,
274,FALSE,UnT20122o.Elk,Un.named.Tributary.20122.of.Elk.Creek,Elk Creek,,41.54161,-76.66578,41.56727,-76.63781,,,,,,,,,,,,Gamelands 12. Right trib facing upstream. Streams flows under Hatch Road next to Garden spot hunting Club,,
275,FALSE,UnT20126o.Elk,Un.named.Tributary.20126.of.Elk.Creek,Elk Creek,,41.55166,-76.65289,41.55146,-76.65254,,,,,,,,,,,,Just above mouth at Camp on SR 4008 and eldersville Rd,,
276,FALSE,UnT20129o.Elk,Un.named.Tributary.20129.of.Elk.Creek,Elk Creek,,41.56766,-76.63859,41.56775,-76.63833,,,,,,,,,,,,Gamelands 12. Left trib facing upstream along Hatch Road near Garden spot hunting Club,,
277,FALSE,UnT20138t.Elk,Un.named.Tributary.20138.to.Elk.Creek,Elk Creek,,41.563,-76.6842,41.56346,-76.68424,,,,,,,,,,,,Along north street at mouth to Elk,,
278,FALSE,UnT20148t.Ketchum,Un.named.Tributary.20148.to.Ketchum.Run,Ketchum Run,,41.45254,-76.63104,41.45254,-76.63104,,,,,,,,,,,,Mouth.,,
279,FALSE,UnT20149t.Ketchum,Un.named.Tributary.20149.to.Ketchum.Run,Ketchum Run,,41.45157,-76.62451,41.45157,-76.62451,,,,,,,,,,,,Mouth.,,
280,FALSE,UnT20150t.Ketchum,Un.named.Tributary.20150.to.Ketchum.Run,Ketchum Run,,41.45112,-76.62282,41.45114,-76.62278,,,,,,,,,,,,At mouth,,
281,FALSE,UnT20151o.Ketchum,Un.named.Tributary.20151.of.Ketchum.Run,Ketchum Run,,41.4496,-76.61782,41.4496,-76.61782,,,,,,,,,,,,Mouth.,,
282,FALSE,UnT20223t.RockLittleLoyalsock,Un.named.Tributary.20223.to.Rock.Run,Rock Run (Little Loyalsock),,41.49391,-76.51852,41.49391,-76.51852,,,,,,,,,,,,Mouth to Rock Run,,
283,FALSE,UnT20224t.RockLittleLoyalsock,Un.named.Tributary.20224.to.Rock.Run,Rock Run (Little Loyalsock),,41.48866,-76.51719,41.48815,-76.51512,,,,,,,,,,,,Mouth to Rock Run,,
284,FALSE,UnT20225t.RockLittleLoyalsock,Un.named.Tributary.20225.to.Rock.Run,Rock Run (Little Loyalsock),,41.48529,-76.51824,41.48529,-76.51824,,,,,,,,,,,,Mouth to Rock Run,,
285,FALSE,UnT20322t.Loyalsock,Un.named.Tributary.20322.to.Loyalsock.Creek,Loyalsock Creek,,41.48211,-76.59656,41.48211,-76.59656,,,,,,,,,,,,Next to Sullivan county Fairgrounds,,
286,FALSE,UnT20329t.Loyalsock,Un.named.Tributary.20329.to.Loyalsock.Cr.,Loyalsock Creek,,41.47199,-76.56861,41.47197,-76.56932,,,,,,,,,,,,Mouth to Loyalsock Creek,,
287,FALSE,UnT20332t.Loyalsock,Un.named.Tributary.20332.to.Loyalsock.Creek,Loyalsock Creek,,41.46487,-76.55123,41.46382,-76.55209,,,,,,,,,,,,65m up from Rt 87 culvert. Parts go dry,,
288,FALSE,UnT20333t.Loyalsock,Un.named.Tributary.20333.to.Loyalsock.Creek..Crane.Run.,Loyalsock Creek,,41.4639,-76.54965,41.46391,-76.54964,,,,,,,,,,,,At mouth,,
289,FALSE,UnT20334t.Loyalsock,Un.named.Tributary.20334.to.Loyalsock.Creek..Vinegar.Run.,Loyalsock Creek,,41.46047,-76.54592,41.45952,-76.54617,,,,,,,,,,,,At mouth,,
290,FALSE,UnT20337t.Shanerburg,Un.named.Tributary.20337.to.Shanerburg.Run,Shanerburg Run,,41.44187,-76.53086,41.44187,-76.53086,,,,,,,,,,,,Mouth to Shanerburg Run,,
291,FALSE,UnT20338t.Shanerburg,Un.named.Tributary.20338.to.Shanerburg.Run,Shanerburg Run,,41.43203,-76.53714,41.43203,-76.53711,,,,,,,,,,,,Mouth to Shanerburg Run,,
